label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
+,-0.0,0.0,0.06485246756591724,-0.28285912669659646,-0.02298107945825194,-0.6052672162598256,-0.19551708555254693,-0.832930588730002,-0.30108801363745313,-1.0,0.22449016893761328,-0.5533856201208248,-0.10195945363558098,-0.78838589701531,-0.29856667495654354,-0.85955969852368,-0.44802923075514284,-0.8993665148374019,0.12094900097777911,-0.3824591631507366,-0.25702501658096505,-0.6872316176582808,-0.25546277934910755,-0.5939902704655912,-0.1732675598706198,-0.49247057759898905,-0.03069400804694619,-0.22981050387964785,-0.37414738664659264,-0.5389257685856884,-0.3329782640009407,-0.4489397121489236,-0.22931027691338085,-0.36326957589503417,-0.1992555244810336,-0.10977303809355894,-0.46526035276502764,-0.3754112173807759,-0.4109365618019043,-0.316982847222414,-0.3065017732148409,-0.23043464294492474
+,0.0,0.0,-0.07072580859798415,-0.283042999519621,0.015823419486923816,-0.6065118623652361,0.1850398665119409,-0.835203388802588,0.2970498359395918,-1.0,-0.2270089273702733,-0.5491238064516223,0.09745287144618803,-0.7867098343601441,0.29636395420997724,-0.869493839353875,0.45269808507231357,-0.9155642649801383,-0.11731424509160433,-0.3746240630755222,0.25444743253205687,-0.6949405750964139,0.25615151994212765,-0.6112518054207635,0.17768452669143073,-0.505904676692427,0.039650974043681474,-0.22217550456883622,0.37516152616538445,-0.5405290510035092,0.33650730581846156,-0.45687373187870944,0.23328821387293242,-0.36975671705240726,0.21097611470688374,-0.10364216869520018,0.473074342685768,-0.3777666696093456,0.42074953667351145,-0.3231451196882525,0.3172405884330031,-0.23513192097350993
+,-0.0,0.0,0.07072580859798415,-0.283042999519621,-0.015823419486923816,-0.6065118623652361,-0.1850398665119409,-0.835203388802588,-0.2970498359395918,-1.0,0.2270089273702733,-0.5491238064516223,-0.09745287144618803,-0.7867098343601441,-0.29636395420997724,-0.869493839353875,-0.45269808507231357,-0.9155642649801383,0.11731424509160433,-0.3746240630755222,-0.25444743253205687,-0.6949405750964139,-0.25615151994212765,-0.6112518054207635,-0.17768452669143073,-0.505904676692427,-0.039650974043681474,-0.22217550456883622,-0.37516152616538445,-0.5405290510035092,-0.33650730581846156,-0.45687373187870944,-0.23328821387293242,-0.36975671705240726,-0.21097611470688374,-0.10364216869520018,-0.473074342685768,-0.3777666696093456,-0.42074953667351145,-0.3231451196882525,-0.3172405884330031,-0.23513192097350993
+,0.0,0.0,-0.07278200375051216,-0.28454104256974805,0.009806508600024542,-0.6084485514137346,0.18076986832791178,-0.8356684952585572,0.29441278829170114,-1.0,-0.23548653420870666,-0.5460490612444051,0.08418583339654476,-0.779713641982775,0.28221454475910884,-0.8602411445183099,0.44152667165914916,-0.906590106157125,-0.1273688543482775,-0.3714319101634311,0.239519228037641,-0.695271472824309,0.2504219545832483,-0.619943756961189,0.18271973341666503,-0.5181053148265893,0.02779833572853391,-0.22031315575754576,0.36616512914021426,-0.5412748168308553,0.3298254896005731,-0.45951578972647855,0.22679169252477765,-0.3706382284555686,0.199356151340751,-0.10415871642631193,0.46153770119904514,-0.38090234874139944,0.41065662664187413,-0.327625658704565,0.30652529369884085,-0.2398167854602197
+,-0.0,0.0,0.07278200375051216,-0.28454104256974805,-0.009806508600024542,-0.6084485514137346,-0.18076986832791178,-0.8356684952585572,-0.29441278829170114,-1.0,0.23548653420870666,-0.5460490612444051,-0.08418583339654476,-0.779713641982775,-0.28221454475910884,-0.8602411445183099,-0.44152667165914916,-0.906590106157125,0.1273688543482775,-0.3714319101634311,-0.239519228037641,-0.695271472824309,-0.2504219545832483,-0.619943756961189,-0.18271973341666503,-0.5181053148265893,-0.02779833572853391,-0.22031315575754576,-0.36616512914021426,-0.5412748168308553,-0.3298254896005731,-0.45951578972647855,-0.22679169252477765,-0.3706382284555686,-0.199356151340751,-0.10415871642631193,-0.46153770119904514,-0.38090234874139944,-0.41065662664187413,-0.327625658704565,-0.30652529369884085,-0.2398167854602197
+,0.0,0.0,-0.06511562542968935,-0.2781674926687053,0.020257299988149523,-0.6004456421883957,0.18257601583492447,-0.8312709949592372,0.28229857442135414,-1.0,-0.22614890802467177,-0.5507462658215178,0.09419002289289843,-0.7957676412453257,0.29076969206443326,-0.8670186642804006,0.4403072824023939,-0.9043210692840778,-0.1219758089557159,-0.37876546680719686,0.252887841163293,-0.6967061375675138,0.25667334491884175,-0.6076761859645067,0.18172975157690965,-0.5048852162317328,0.03211544730724602,-0.2248105421600042,0.37497689449437993,-0.5414727935137129,0.3344503855934451,-0.45290984710255866,0.2330903864000373,-0.36368862209650554,0.20227366942607897,-0.10431531208615574,0.4655287043805993,-0.3771438073518833,0.41100628659711175,-0.32270467897995897,0.30737694318215525,-0.2377801647581458
+,-0.0,0.0,0.06511562542968935,-0.2781674926687053,-0.020257299988149523,-0.6004456421883957,-0.18257601583492447,-0.8312709949592372,-0.28229857442135414,-1.0,0.22614890802467177,-0.5507462658215178,-0.09419002289289843,-0.7957676412453257,-0.29076969206443326,-0.8670186642804006,-0.4403072824023939,-0.9043210692840778,0.1219758089557159,-0.37876546680719686,-0.252887841163293,-0.6967061375675138,-0.25667334491884175,-0.6076761859645067,-0.18172975157690965,-0.5048852162317328,-0.03211544730724602,-0.2248105421600042,-0.37497689449437993,-0.5414727935137129,-0.3344503855934451,-0.45290984710255866,-0.2330903864000373,-0.36368862209650554,-0.20227366942607897,-0.10431531208615574,-0.4655287043805993,-0.3771438073518833,-0.41100628659711175,-0.32270467897995897,-0.30737694318215525,-0.2377801647581458
+,0.0,0.0,-0.07647623565977191,-0.2807928544478522,0.020696175814651968,-0.6107252018185146,0.20253927102517455,-0.8372620670848104,0.3239586687636118,-1.0,-0.20193002379609326,-0.5560186931947656,0.10137912742677191,-0.7859611268215966,0.3010720569611978,-0.8612909660765584,0.4602351965512475,-0.9067665330549028,-0.0914876107153397,-0.37838044611137467,0.27698652550888897,-0.6976551322233471,0.26022092636659433,-0.6012642935324684,0.16462495937480154,-0.4945363123900318,0.06331553918510521,-0.22114766652595716,0.40379982890721017,-0.5346722900657848,0.3463040595313253,-0.4436488339167174,0.23517862012544313,-0.3603160360266128,0.23336974347288478,-0.09478107220638722,0.49046026948982224,-0.3701527507461962,0.4255414638519786,-0.30897011853218825,0.31874399961149236,-0.22001202879439355
+,-0.0,0.0,0.07647623565977191,-0.2807928544478522,-0.020696175814651968,-0.6107252018185146,-0.20253927102517455,-0.8372620670848104,-0.3239586687636118,-1.0,0.20193002379609326,-0.5560186931947656,-0.10137912742677191,-0.7859611268215966,-0.3010720569611978,-0.8612909660765584,-0.4602351965512475,-0.9067665330549028,0.0914876107153397,-0.37838044611137467,-0.27698652550888897,-0.6976551322233471,-0.26022092636659433,-0.6012642935324684,-0.16462495937480154,-0.4945363123900318,-0.06331553918510521,-0.22114766652595716,-0.40379982890721017,-0.5346722900657848,-0.3463040595313253,-0.4436488339167174,-0.23517862012544313,-0.3603160360266128,-0.23336974347288478,-0.09478107220638722,-0.49046026948982224,-0.3701527507461962,-0.4255414638519786,-0.30897011853218825,-0.31874399961149236,-0.22001202879439355
+,0.0,0.0,-0.06143065870388516,-0.29459374533820437,0.05806706214563741,-0.6217110488505552,0.24272729649783617,-0.8465161924047664,0.36605549250402153,-1.0,-0.15846893443612808,-0.5939197564311431,0.173441923038033,-0.8118211726497107,0.3699857971570434,-0.8681236483154207,0.5113315169050408,-0.8915364991299493,-0.053111030199594005,-0.41293908163815896,0.30387191837831556,-0.7009393948050272,0.29312025894909843,-0.6188003502269629,0.20143446144442778,-0.531727718336026,0.09758639332277454,-0.24573941161205215,0.43928054144012324,-0.5397926720464261,0.39933189052883333,-0.45731098784951846,0.29466432879740145,-0.37568401342083263,0.2610171031127608,-0.10921618957840515,0.5150328409570271,-0.3665772357612985,0.46017437892979457,-0.31951257813868544,0.3555945553098485,-0.24650585427069982
+,-0.0,0.0,0.06143065870388516,-0.29459374533820437,-0.05806706214563741,-0.6217110488505552,-0.24272729649783617,-0.8465161924047664,-0.36605549250402153,-1.0,0.15846893443612808,-0.5939197564311431,-0.173441923038033,-0.8118211726497107,-0.3699857971570434,-0.8681236483154207,-0.5113315169050408,-0.8915364991299493,0.053111030199594005,-0.41293908163815896,-0.30387191837831556,-0.7009393948050272,-0.29312025894909843,-0.6188003502269629,-0.20143446144442778,-0.531727718336026,-0.09758639332277454,-0.24573941161205215,-0.43928054144012324,-0.5397926720464261,-0.39933189052883333,-0.45731098784951846,-0.29466432879740145,-0.37568401342083263,-0.2610171031127608,-0.10921618957840515,-0.5150328409570271,-0.3665772357612985,-0.46017437892979457,-0.31951257813868544,-0.3555945553098485,-0.24650585427069982
+,0.0,0.0,-0.05629785195919282,-0.2881687048148672,0.06928353912471241,-0.6204263926870576,0.26335201283500004,-0.8386881781495067,0.39089310106523284,-1.0,-0.114790372160594,-0.5919980230334333,0.20335552479323307,-0.7868061016988525,0.39323089153917606,-0.8575476078184932,0.5472618951920405,-0.9062967363240709,-0.00834793083306767,-0.4201785994286114,0.34609102849026446,-0.6901688704790415,0.32735256117730377,-0.6273581546355862,0.24140204463824233,-0.5472639583528824,0.13096303151990155,-0.2580763577355847,0.47205570901057226,-0.5438620353647164,0.4195654585917506,-0.4640128203286447,0.3169151833049636,-0.3856878990878995,0.2836440402618961,-0.12206179151438756,0.5382096623782467,-0.37291143171441943,0.47624239725229767,-0.329995088148929,0.37180297944877844,-0.25707717658119883
+,-0.0,0.0,0.05629785195919282,-0.2881687048148672,-0.06928353912471241,-0.6204263926870576,-0.26335201283500004,-0.8386881781495067,-0.39089310106523284,-1.0,0.114790372160594,-0.5919980230334333,-0.20335552479323307,-0.7868061016988525,-0.39323089153917606,-0.8575476078184932,-0.5472618951920405,-0.9062967363240709,0.00834793083306767,-0.4201785994286114,-0.34609102849026446,-0.6901688704790415,-0.32735256117730377,-0.6273581546355862,-0.24140204463824233,-0.5472639583528824,-0.13096303151990155,-0.2580763577355847,-0.47205570901057226,-0.5438620353647164,-0.4195654585917506,-0.4640128203286447,-0.3169151833049636,-0.3856878990878995,-0.2836440402618961,-0.12206179151438756,-0.5382096623782467,-0.37291143171441943,-0.47624239725229767,-0.329995088148929,-0.37180297944877844,-0.25707717658119883
+,0.0,0.0,-0.05744400725075146,-0.3022145491344435,0.07218026551802442,-0.6373869443747731,0.27705893569665846,-0.8517976151009321,0.43699434039445545,-1.0,-0.0937119274228579,-0.6263275703415465,0.24401903994796928,-0.8179073938833851,0.44093936950744106,-0.864789626140051,0.5913400835054899,-0.8948808776858994,0.017513444826955958,-0.44572515031225546,0.3942383269152104,-0.6953994440879553,0.3606451301519382,-0.6296807659654601,0.2541325881084195,-0.5563098707223613,0.15897320054530967,-0.2695475559571443,0.5025511346508222,-0.5383993119540079,0.4394241808288675,-0.4721520980418065,0.32683711682144273,-0.40799418294142825,0.30972466291997036,-0.11744808995236057,0.5673173406421077,-0.3635509692855826,0.5018509038515859,-0.3368323774062027,0.39562059042511527,-0.2838874915042619
+,-0.0,0.0,0.05744400725075146,-0.3022145491344435,-0.07218026551802442,-0.6373869443747731,-0.27705893569665846,-0.8517976151009321,-0.43699434039445545,-1.0,0.0937119274228579,-0.6263275703415465,-0.24401903994796928,-0.8179073938833851,-0.44093936950744106,-0.864789626140051,-0.5913400835054899,-0.8948808776858994,-0.017513444826955958,-0.44572515031225546,-0.3942383269152104,-0.6953994440879553,-0.3606451301519382,-0.6296807659654601,-0.2541325881084195,-0.5563098707223613,-0.15897320054530967,-0.2695475559571443,-0.5025511346508222,-0.5383993119540079,-0.4394241808288675,-0.4721520980418065,-0.32683711682144273,-0.40799418294142825,-0.30972466291997036,-0.11744808995236057,-0.5673173406421077,-0.3635509692855826,-0.5018509038515859,-0.3368323774062027,-0.39562059042511527,-0.2838874915042619
+,0.0,0.0,-0.050910385124529826,-0.3166233515726153,0.10213997902098498,-0.6592559021616579,0.34990052464607513,-0.8636840276977622,0.5223107301089833,-1.0,-0.07259771927892958,-0.6646423368130503,0.28698225660117765,-0.8769055867509583,0.5062080985143136,-0.9241749434770029,0.6685085183506636,-0.9456652046222113,0.04405524872252479,-0.4741639760098391,0.4274954828544775,-0.7193029982580077,0.38867064909482124,-0.6438440929733956,0.2693038090824284,-0.5574731979854001,0.1906537549278921,-0.2882216230656503,0.5520273597764515,-0.5698772753226867,0.4850122946587155,-0.49535670726763265,0.3612477990384476,-0.42394031649464387,0.34559368137331464,-0.12454160681502192,0.622631219129994,-0.37793533376520405,0.5501844838931863,-0.34616518456497564,0.43064131090678337,-0.28420522563536627
+,-0.0,0.0,0.050910385124529826,-0.3166233515726153,-0.10213997902098498,-0.6592559021616579,-0.34990052464607513,-0.8636840276977622,-0.5223107301089833,-1.0,0.07259771927892958,-0.6646423368130503,-0.28698225660117765,-0.8769055867509583,-0.5062080985143136,-0.9241749434770029,-0.6685085183506636,-0.9456652046222113,-0.04405524872252479,-0.4741639760098391,-0.4274954828544775,-0.7193029982580077,-0.38867064909482124,-0.6438440929733956,-0.2693038090824284,-0.5574731979854001,-0.1906537549278921,-0.2882216230656503,-0.5520273597764515,-0.5698772753226867,-0.4850122946587155,-0.49535670726763265,-0.3612477990384476,-0.42394031649464387,-0.34559368137331464,-0.12454160681502192,-0.622631219129994,-0.37793533376520405,-0.5501844838931863,-0.34616518456497564,-0.43064131090678337,-0.28420522563536627
+,0.0,0.0,-0.04612245691236384,-0.28932621893693816,0.09580788862282334,-0.6207580249532946,0.31151549114196103,-0.8387350216663009,0.4687734792491823,-1.0,-0.0850732103133374,-0.6230750356111225,0.29611358956065714,-0.8045566040715316,0.4942097408060949,-0.8243674824900171,0.6241871391817905,-0.8161444106936212,0.027376794424014896,-0.44290405363492585,0.4151139353468835,-0.6801331641383243,0.38738285175650494,-0.6091102928493514,0.27779339799346814,-0.5240990325273895,0.16709427007118985,-0.26967924480936006,0.5226058352842857,-0.5286536930697799,0.4686123282912249,-0.4531273408391349,0.35914313039379947,-0.3833710027071741,0.31584219191216545,-0.12132950350118676,0.5841708459291567,-0.35146165538474994,0.5163000549856787,-0.3067407259243303,0.4048524254028976,-0.2431227006633103
+,-0.0,0.0,0.04612245691236384,-0.28932621893693816,-0.09580788862282334,-0.6207580249532946,-0.31151549114196103,-0.8387350216663009,-0.4687734792491823,-1.0,0.0850732103133374,-0.6230750356111225,-0.29611358956065714,-0.8045566040715316,-0.4942097408060949,-0.8243674824900171,-0.6241871391817905,-0.8161444106936212,-0.027376794424014896,-0.44290405363492585,-0.4151139353468835,-0.6801331641383243,-0.38738285175650494,-0.6091102928493514,-0.27779339799346814,-0.5240990325273895,-0.16709427007118985,-0.26967924480936006,-0.5226058352842857,-0.5286536930697799,-0.4686123282912249,-0.4531273408391349,-0.35914313039379947,-0.3833710027071741,-0.31584219191216545,-0.12132950350118676,-0.5841708459291567,-0.35146165538474994,-0.5163000549856787,-0.3067407259243303,-0.4048524254028976,-0.2431227006633103
-,0.0,0.0,0.22681978008412104,-0.11283316777241144,0.44250244674907907,-0.20351142932791236,0.6193608102525177,-0.18457148768253082,0.7208313941952511,-0.13637620852175633,0.4528404822119366,-0.5285820944029729,0.6938289097491142,-0.5514984883088218,0.8638893439352126,-0.5540463680219595,1.0,-0.552629044077365,0.3738490917358438,-0.49242823088881976,0.6557748866970251,-0.30284114787292127,0.5794332541018777,-0.2020448393510866,0.4985669778471584,-0.2201595037629068,0.30025190462694185,-0.38254461761834474,0.5713459358976303,-0.16980577436342342,0.47965821903720646,-0.10196616320626185,0.3973665739511265,-0.14809525914822874,0.24005223053740768,-0.24165031525633038,0.465421830789832,-0.058662032811889406,0.39004045866106457,-0.014693095757148078,0.30272762953709365,-0.05898510976892024
-,-0.0,0.0,-0.22681978008412104,-0.11283316777241144,-0.44250244674907907,-0.20351142932791236,-0.6193608102525177,-0.18457148768253082,-0.7208313941952511,-0.13637620852175633,-0.4528404822119366,-0.5285820944029729,-0.6938289097491142,-0.5514984883088218,-0.8638893439352126,-0.5540463680219595,-1.0,-0.552629044077365,-0.3738490917358438,-0.49242823088881976,-0.6557748866970251,-0.30284114787292127,-0.5794332541018777,-0.2020448393510866,-0.4985669778471584,-0.2201595037629068,-0.30025190462694185,-0.38254461761834474,-0.5713459358976303,-0.16980577436342342,-0.47965821903720646,-0.10196616320626185,-0.3973665739511265,-0.14809525914822874,-0.24005223053740768,-0.24165031525633038,-0.465421830789832,-0.058662032811889406,-0.39004045866106457,-0.014693095757148078,-0.30272762953709365,-0.05898510976892024
-,0.0,0.0,0.22903900355818707,-0.10616714111076818,0.4417670873155315,-0.19092280096164732,0.6175333245973548,-0.1713980324507121,0.7256584456510057,-0.12505337855351736,0.4600310299661308,-0.5230826682207513,0.6960896006795672,-0.5470328995805006,0.8654042171787272,-0.550525710502313,1.0,-0.549877121564016,0.3798450197162991,-0.49237656550748277,0.654911099922928,-0.2989510790945158,0.5807469520343048,-0.19551249446098726,0.50209268356044,-0.21388951630840533,0.30470874276048876,-0.385958552379376,0.5726149485238208,-0.16365174825898268,0.48187859173725855,-0.09438377154036569,0.40147705569933523,-0.14132471345128053,0.24159384768706346,-0.24616493412669813,0.46248960447282106,-0.05627191538055245,0.387938300426856,-0.011334788563454528,0.3025583342098049,-0.056343900993775044
-,-0.0,0.0,-0.22903900355818707,-0.10616714111076818,-0.4417670873155315,-0.19092280096164732,-0.6175333245973548,-0.1713980324507121,-0.7256584456510057,-0.12505337855351736,-0.4600310299661308,-0.5230826682207513,-0.6960896006795672,-0.5470328995805006,-0.8654042171787272,-0.550525710502313,-1.0,-0.549877121564016,-0.3798450197162991,-0.49237656550748277,-0.654911099922928,-0.2989510790945158,-0.5807469520343048,-0.19551249446098726,-0.50209268356044,-0.21388951630840533,-0.30470874276048876,-0.385958552379376,-0.5726149485238208,-0.16365174825898268,-0.48187859173725855,-0.09438377154036569,-0.40147705569933523,-0.14132471345128053,-0.24159384768706346,-0.24616493412669813,-0.46248960447282106,-0.05627191538055245,-0.387938300426856,-0.011334788563454528,-0.3025583342098049,-0.056343900993775044
-,0.0,0.0,0.2252447845915338,-0.11635601497609831,0.44343624251767283,-0.20810739524741925,0.6243200651447552,-0.18690390644040816,0.7162710740775163,-0.13512491160216186,0.4566380588313709,-0.5284046357431389,0.6952363555820817,-0.5550946221574213,0.8653089333972243,-0.5528274840551177,1.0,-0.5448508199875236,0.3743333554411717,-0.4978553081224515,0.6567143857166498,-0.30640176942655606,0.5803436991307963,-0.2047700135228309,0.498079360217196,-0.2266444886292465,0.2978305702557243,-0.39195968875771087,0.5719571747528096,-0.16655479905474,0.4807638772448993,-0.10103067619785058,0.3963985380747066,-0.1554743114840373,0.23347723659235775,-0.25280271693876977,0.45601884436064755,-0.05616629169871633,0.3816592154476607,-0.013616722183665535,0.2941244970619122,-0.06508479355361758
-,-0.0,0.0,-0.2252447845915338,-0.11635601497609831,-0.44343624251767283,-0.20810739524741925,-0.6243200651447552,-0.18690390644040816,-0.7162710740775163,-0.13512491160216186,-0.4566380588313709,-0.5284046357431389,-0.6952363555820817,-0.5550946221574213,-0.8653089333972243,-0.5528274840551177,-1.0,-0.5448508199875236,-0.3743333554411717,-0.4978553081224515,-0.6567143857166498,-0.30640176942655606,-0.5803436991307963,-0.2047700135228309,-0.498079360217196,-0.2266444886292465,-0.2978305702557243,-0.39195968875771087,-0.5719571747528096,-0.16655479905474,-0.4807638772448993,-0.10103067619785058,-0.3963985380747066,-0.1554743114840373,-0.23347723659235775,-0.25280271693876977,-0.45601884436064755,-0.05616629169871633,-0.3816592154476607,-0.013616722183665535,-0.2941244970619122,-0.06508479355361758
-,0.0,0.0,0.21722384548045257,-0.11911777467583434,0.42793307339509734,-0.21073368494969485,0.606287360221698,-0.1881907346954114,0.7148170980276224,-0.13482491212183265,0.44355782924934817,-0.520720025123525,0.6866902920195014,-0.5465703960534355,0.8620603914992065,-0.5496680011125805,1.0,-0.5488739341032365,0.36122272017079304,-0.48764538929646445,0.6458847302036839,-0.3095196541775244,0.5713607833516815,-0.20578978827966676,0.48885318781540504,-0.22599301551416287,0.28588546963567923,-0.37846804064430273,0.5603464646515571,-0.16641582115585735,0.47030102498218196,-0.10017844696611732,0.3838595654163651,-0.15434806215362143,0.2217732473146515,-0.2390057314203498,0.4471187592502746,-0.06169437266149715,0.37627859966883603,-0.016917689169177,0.2877512839675232,-0.06457701325467607
-,-0.0,0.0,-0.21722384548045257,-0.11911777467583434,-0.42793307339509734,-0.21073368494969485,-0.606287360221698,-0.1881907346954114,-0.7148170980276224,-0.13482491212183265,-0.44355782924934817,-0.520720025123525,-0.6866902920195014,-0.5465703960534355,-0.8620603914992065,-0.5496680011125805,-1.0,-0.5488739341032365,-0.36122272017079304,-0.48764538929646445,-0.6458847302036839,-0.3095196541775244,-0.5713607833516815,-0.20578978827966676,-0.48885318781540504,-0.22599301551416287,-0.28588546963567923,-0.37846804064430273,-0.5603464646515571,-0.16641582115585735,-0.47030102498218196,-0.10017844696611732,-0.3838595654163651,-0.15434806215362143,-0.2217732473146515,-0.2390057314203498,-0.4471187592502746,-0.06169437266149715,-0.37627859966883603,-0.016917689169177,-0.2877512839675232,-0.06457701325467607
-,0.0,0.0,0.20296653593737174,-0.12492977133700296,0.41401509531103076,-0.23546059987169635,0.6034398550913076,-0.2216347768624226,0.7395404363038318,-0.17594340595011687,0.4430452736228171,-0.5539032349727779,0.6899057710351463,-0.589002233258736,0.8629777506708918,-0.5983660549916745,1.0,-0.5991062740227918,0.3601501023173255,-0.518148514218987,0.6707464666778697,-0.3432095975858458,0.5895159140900131,-0.23374138617631854,0.5053759845761722,-0.24422799241483092,0.28801356519481663,-0.40605668451947935,0.578315821784802,-0.19436438516476356,0.4818624120607481,-0.13105854016598767,0.39483033272197154,-0.18376268877970864,0.22402151340774712,-0.2646492092396409,0.4710302440151485,-0.08579067185621249,0.39249738989387595,-0.045435987333965165,0.29833314503711256,-0.09421002596885325
-,-0.0,0.0,-0.20296653593737174,-0.12492977133700296,-0.41401509531103076,-0.23546059987169635,-0.6034398550913076,-0.2216347768624226,-0.7395404363038318,-0.17594340595011687,-0.4430452736228171,-0.5539032349727779,-0.6899057710351463,-0.589002233258736,-0.8629777506708918,-0.5983660549916745,-1.0,-0.5991062740227918,-0.3601501023173255,-0.518148514218987,-0.6707464666778697,-0.3432095975858458,-0.5895159140900131,-0.23374138617631854,-0.5053759845761722,-0.24422799241483092,-0.28801356519481663,-0.40605668451947935,-0.578315821784802,-0.19436438516476356,-0.4818624120607481,-0.13105854016598767,-0.39483033272197154,-0.18376268877970864,-0.22402151340774712,-0.2646492092396409,-0.4710302440151485,-0.08579067185621249,-0.39249738989387595,-0.045435987333965165,-0.29833314503711256,-0.09421002596885325
-,0.0,0.0,0.22407692491737993,-0.11844879049562178,0.43054720334976704,-0.22865799764109682,0.6092676371692238,-0.22344241043840124,0.7300596180362486,-0.17847227465651183,0.44521431234162273,-0.5481017986554372,0.6861509628308886,-0.5925873873524561,0.8605140755996719,-0.6103923524958049,1.0,-0.6210462530494537,0.3549464079028046,-0.5184451200086494,0.6518982923041525,-0.3462721001371626,0.5745362695076996,-0.2326087114906191,0.49364044881637453,-0.2435680935839344,0.279189340313703,-0.4085198494647327,0.5677990532158991,-0.19946688941183915,0.4742407302078911,-0.13026055312044943,0.3866343747044092,-0.1818749480605137,0.2159235569900933,-0.2672280026694678,0.4651512632561452,-0.0854406611784801,0.38753548103965635,-0.04160570107598685,0.2920172464019218,-0.08959355501011707
-,-0.0,0.0,-0.22407692491737993,-0.11844879049562178,-0.43054720334976704,-0.22865799764109682,-0.6092676371692238,-0.22344241043840124,-0.7300596180362486,-0.17847227465651183,-0.44521431234162273,-0.5481017986554372,-0.6861509628308886,-0.5925873873524561,-0.8605140755996719,-0.6103923524958049,-1.0,-0.6210462530494537,-0.3549464079028046,-0.5184451200086494,-0.6518982923041525,-0.3462721001371626,-0.5745362695076996,-0.2326087114906191,-0.49364044881637453,-0.2435680935839344,-0.279189340313703,-0.4085198494647327,-0.5677990532158991,-0.19946688941183915,-0.4742407302078911,-0.13026055312044943,-0.3866343747044092,-0.1818749480605137,-0.2159235569900933,-0.2672280026694678,-0.4651512632561452,-0.0854406611784801,-0.38753548103965635,-0.04160570107598685,-0.2920172464019218,-0.08959355501011707
-,0.0,0.0,0.2546232020047421,-0.10460416302865762,0.4559024175435478,-0.21592476589830426,0.6257489847442556,-0.22758335413790687,0.7387018928663462,-0.2027201216922403,0.4545348268560769,-0.5510994952862568,0.6946927480839322,-0.5984281299866776,0.8650080054807956,-0.6143654545527627,1.0,-0.6244775580804889,0.3635951732198468,-0.5268885275319315,0.6627234891301872,-0.3560850720225306,0.5868830699600864,-0.2391238944732483,0.49993607227218545,-0.2489333037379901,0.28723307806605447,-0.4201517848091033,0.5749753091768043,-0.21167489842976459,0.4844951991678766,-0.13593987917418274,0.3935759823964278,-0.1868358186424759,0.2260438186746318,-0.28155954358264135,0.4647858438982605,-0.09119443559908909,0.39040651764488354,-0.04299902058469263,0.2986210922200125,-0.09585775656281946
-,-0.0,0.0,-0.2546232020047421,-0.10460416302865762,-0.4559024175435478,-0.21592476589830426,-0.6257489847442556,-0.22758335413790687,-0.7387018928663462,-0.2027201216922403,-0.4545348268560769,-0.5510994952862568,-0.6946927480839322,-0.5984281299866776,-0.8650080054807956,-0.6143654545527627,-1.0,-0.6244775580804889,-0.3635951732198468,-0.5268885275319315,-0.6627234891301872,-0.3560850720225306,-0.5868830699600864,-0.2391238944732483,-0.49993607227218545,-0.2489333037379901,-0.28723307806605447,-0.4201517848091033,-0.5749753091768043,-0.21167489842976459,-0.4844951991678766,-0.13593987917418274,-0.3935759823964278,-0.1868358186424759,-0.2260438186746318,-0.28155954358264135,-0.4647858438982605,-0.09119443559908909,-0.39040651764488354,-0.04299902058469263,-0.2986210922200125,-0.09585775656281946
-,0.0,0.0,0.17888575017042607,-0.08372613702481006,0.38282837895390015,-0.1322381040967132,0.5684290083075417,-0.07292316061104115,0.6885182458731923,-0.003036091032795276,0.4065496411075658,-0.4366916938703714,0.6575333847834847,-0.4859281380141101,0.8505562612726278,-0.4932996308236752,1.0,-0.49272332363884774,0.29872813342984844,-0.40863879558347316,0.6436044330629233,-0.2125853128032085,0.5695532984888514,-0.06861641046988068,0.49115947643638325,-0.0614788787305197,0.2062697555585708,-0.2824471689421182,0.5316695328535003,-0.030669038203476957,0.44884444883769525,0.04837345687918608,0.3500874181867894,-0.010452771564807032,0.12862300443916164,-0.12621209209536166,0.39527419922259927,0.08713240718967771,0.33616411493153386,0.13618711810183734,0.2334405927777822,0.07340319830022125
-,-0.0,0.0,-0.17888575017042607,-0.08372613702481006,-0.38282837895390015,-0.1322381040967132,-0.5684290083075417,-0.07292316061104115,-0.6885182458731923,-0.003036091032795276,-0.4065496411075658,-0.4366916938703714,-0.6575333847834847,-0.4859281380141101,-0.8505562612726278,-0.4932996308236752,-1.0,-0.49272332363884774,-0.29872813342984844,-0.40863879558347316,-0.6436044330629233,-0.2125853128032085,-0.5695532984888514,-0.06861641046988068,-0.49115947643638325,-0.0614788787305197,-0.2062697555585708,-0.2824471689421182,-0.5316695328535003,-0.030669038203476957,-0.44884444883769525,0.04837345687918608,-0.3500874181867894,-0.010452771564807032,-0.12862300443916164,-0.12621209209536166,-0.39527419922259927,0.08713240718967771,-0.33616411493153386,0.13618711810183734,-0.2334405927777822,0.07340319830022125
